transaction_id,date,year_month,product_id,customer_id,category,brand_tier,channel,customer_segment,base_cost,listed_price,competitor_price,discount_pct,units_sold,revenue,gross_profit,margin_pct,price_gap_pct,baseline_elasticity,pricing_signal
T013958,2025-05-07,2025-05,P024,C02378,Fashion,Value,Online,Returning,2679.84,3719.16,4325.2,19.7,52,193396.32,54044.64,27.95,-14.01,-1.569,Maintain
T013959,2025-06-15,2025-06,P100,C03133,Fashion,Premium,Mobile App,Loyal,1939.71,2470.65,2770.85,16.1,299,738724.35,158751.06,21.49,-10.83,-1.232,Maintain
T013960,2025-07-26,2025-07,P021,C01853,Sports,Value,Mobile App,Price Sensitive,2318.3,3426.07,4363.24,11.1,301,1031247.07,333438.77,32.33,-21.48,-1.411,Maintain
T013961,2025-11-03,2025-11,P034,C01219,Home & Kitchen,Core,Online,Returning,2604.65,3581.34,3927.75,4.2,142,508550.28,138689.98,27.27,-8.82,-1.125,Increase
T013962,2025-05-09,2025-05,P037,C03374,Electronics,Core,Online,Returning,1445.24,2168.21,2289.44,0.2,150,325231.5,108445.5,33.34,-5.3,-0.825,Increase
T013963,2025-09-26,2025-09,P025,C00608,Sports,Premium,Mobile App,Loyal,2262.33,3514.87,4045.92,6.5,279,980648.73,349458.66,35.64,-13.13,-1.791,Maintain
T013964,2025-12-10,2025-12,P113,C04073,Home & Kitchen,Core,Online,Loyal,4356.49,6207.82,7165.37,3.0,262,1626448.84,485048.46,29.82,-13.36,-2.344,Maintain
T013965,2025-10-01,2025-10,P026,C01929,Electronics,Value,Online,New,1384.65,2305.61,2565.52,13.0,49,112974.89,45127.04,39.94,-10.13,-0.479,Increase
T013966,2025-04-03,2025-04,P059,C03679,Electronics,Core,Mobile App,Returning,4039.63,5179.98,5535.11,9.1,177,916856.46,201841.95,22.01,-6.42,-2.174,Maintain
T013967,2025-09-05,2025-09,P068,C00445,Home & Kitchen,Core,Online,Returning,651.48,728.96,937.97,14.0,173,126110.08,13404.04,10.63,-22.28,-0.774,Maintain
T013968,2025-04-13,2025-04,P032,C02228,Fashion,Value,Online,Returning,4058.68,6969.31,7889.02,9.7,238,1658695.78,692729.94,41.76,-11.66,-2.338,Maintain
T013969,2025-06-24,2025-06,P057,C01899,Home & Kitchen,Premium,Online,Loyal,2099.16,3428.8,3893.23,0.0,195,668616.0,259279.8,38.78,-11.93,-2.293,Maintain
T013970,2025-08-20,2025-08,P021,C01604,Sports,Value,Online,Price Sensitive,2318.3,3904.48,4371.44,6.8,196,765278.08,310891.28,40.62,-10.68,-1.411,Maintain
T013971,2025-04-18,2025-04,P058,C02304,Beauty,Premium,Online,Price Sensitive,4467.6,5523.93,5588.15,10.7,164,905924.52,173238.12,19.12,-1.15,-0.93,Maintain
T013972,2025-01-02,2025-01,P003,C02980,Fashion,Value,Online,Loyal,608.89,970.25,1187.46,9.9,299,290104.75,108046.64,37.24,-18.29,-2.348,Maintain
T013973,2025-11-02,2025-11,P053,C04239,Sports,Premium,Online,Loyal,1337.85,2018.98,2170.02,4.1,60,121138.8,40867.8,33.74,-6.96,-2.406,Maintain
T013974,2025-09-23,2025-09,P044,C03676,Home & Kitchen,Value,Mobile App,New,409.0,663.66,601.99,4.6,55,36501.3,14006.3,38.37,10.24,-2.362,Decrease
T013975,2025-02-14,2025-02,P043,C01042,Sports,Value,Marketplace,New,1228.41,1592.17,1532.24,3.3,72,114636.24,26190.72,22.85,3.91,-0.92,Maintain
T013976,2025-05-18,2025-05,P014,C04404,Fashion,Value,Online,Returning,1724.2,2640.68,2666.37,0.0,78,205973.04,71485.44,34.71,-0.96,-1.924,Maintain
T013977,2025-04-06,2025-04,P120,C02243,Sports,Core,Mobile App,Returning,713.86,1145.08,1318.92,7.8,271,310316.68,116860.62,37.66,-13.18,-1.715,Maintain
T013978,2025-12-23,2025-12,P004,C02058,Sports,Core,Online,Price Sensitive,2017.18,2584.75,3208.32,13.5,221,571229.75,125432.97,21.96,-19.44,-2.411,Maintain
T013979,2025-12-10,2025-12,P018,C00050,Electronics,Value,Marketplace,Loyal,2299.79,3717.0,3863.04,4.7,203,754551.0,287693.63,38.13,-3.78,-1.659,Maintain
T013980,2025-09-10,2025-09,P013,C03008,Sports,Core,Online,Returning,2719.51,4744.08,5119.8,0.0,35,166042.8,70859.95,42.68,-7.34,-1.817,Maintain
T013981,2025-06-10,2025-06,P118,C03991,Sports,Core,Online,New,3585.24,5099.96,5331.71,15.0,248,1264790.08,375650.56,29.7,-4.35,-1.286,Maintain
T013982,2025-01-20,2025-01,P039,C01319,Electronics,Premium,Online,Returning,3339.73,3248.95,4768.64,17.5,160,519832.0,-14524.8,-2.79,-31.87,-1.614,Maintain
T013983,2025-04-01,2025-04,P052,C03903,Electronics,Value,Online,Returning,2438.99,4418.7,4997.41,4.9,156,689317.2,308834.76,44.8,-11.58,-1.202,Increase
T013984,2025-02-03,2025-02,P091,C00394,Electronics,Core,Online,Loyal,3200.62,5087.95,4515.63,1.4,40,203518.0,75493.2,37.09,12.67,-2.509,Decrease
T013985,2025-10-16,2025-10,P007,C04351,Sports,Core,Online,Price Sensitive,1651.91,2483.38,2878.68,7.0,249,618361.62,207036.03,33.48,-13.73,-0.935,Increase
T013986,2025-02-02,2025-02,P009,C01139,Electronics,Core,Mobile App,New,689.46,1067.36,1190.31,10.0,229,244425.44,86539.1,35.41,-10.33,-1.883,Maintain
T013987,2025-09-05,2025-09,P022,C02166,Home & Kitchen,Premium,Online,Loyal,2335.5,4211.99,4411.75,4.9,112,471742.88,210166.88,44.55,-4.53,-0.587,Maintain
T013988,2025-12-14,2025-12,P082,C00066,Home & Kitchen,Core,Online,Loyal,4380.26,6423.62,5822.68,0.0,234,1503127.08,478146.24,31.81,10.32,-2.266,Decrease
T013989,2025-04-23,2025-04,P118,C04043,Sports,Core,Marketplace,Returning,3585.24,5306.05,5739.09,14.7,240,1273452.0,412994.4,32.43,-7.55,-1.286,Increase
T013990,2025-09-07,2025-09,P075,C02293,Electronics,Core,Online,New,901.46,1054.71,1112.54,9.7,119,125510.49,18236.75,14.53,-5.2,-2.514,Maintain
T013991,2025-11-17,2025-11,P105,C04369,Sports,Core,Online,New,1467.4,2209.02,2731.62,18.8,140,309262.8,103826.8,33.57,-19.13,-1.357,Maintain
T013992,2025-06-06,2025-06,P106,C01680,Sports,Core,Mobile App,Loyal,4180.44,7141.63,7699.29,8.3,205,1464034.15,607043.95,41.46,-7.24,-1.095,Increase
T013993,2025-06-13,2025-06,P034,C00270,Home & Kitchen,Core,Online,Price Sensitive,2604.65,2955.71,3638.24,18.3,96,283748.16,33701.76,11.88,-18.76,-1.125,Maintain
T013994,2025-03-15,2025-03,P023,C03053,Fashion,Core,Marketplace,Loyal,4235.76,7993.25,8847.12,6.4,38,303743.5,142784.62,47.01,-9.65,-0.922,Increase
T013995,2025-06-06,2025-06,P020,C00734,Sports,Core,Online,Loyal,601.6,912.89,907.53,3.8,151,137846.39,47004.79,34.1,0.59,-1.031,Maintain
T013996,2025-11-15,2025-11,P096,C02769,Sports,Core,Online,Returning,3390.68,4811.78,5339.55,4.5,72,346448.16,102319.2,29.53,-9.88,-2.205,Maintain
T013997,2025-08-31,2025-08,P081,C00158,Sports,Premium,Marketplace,Returning,3553.97,3857.11,3983.19,20.8,215,829278.65,65175.1,7.86,-3.17,-0.77,Maintain
T013998,2025-03-15,2025-03,P104,C00756,Fashion,Core,Marketplace,New,4311.4,6284.59,6799.08,6.7,134,842135.06,264407.46,31.4,-7.57,-1.952,Maintain
T013999,2025-07-12,2025-07,P061,C02871,Sports,Core,Mobile App,Loyal,4035.87,6112.55,7726.82,19.1,316,1931565.8,656230.88,33.97,-20.89,-1.189,Increase
T014000,2025-09-15,2025-09,P118,C03033,Sports,Core,Online,Returning,3585.24,6072.47,5338.08,4.8,191,1159841.77,475060.93,40.96,13.76,-1.286,Maintain
T014001,2025-01-29,2025-01,P108,C00686,Home & Kitchen,Core,Mobile App,Price Sensitive,2609.59,3867.06,3937.19,0.0,168,649666.08,211254.96,32.52,-1.78,-0.578,Maintain
T014002,2025-10-06,2025-10,P098,C00844,Electronics,Core,Marketplace,Returning,775.95,1237.7,1344.7,12.9,76,94065.2,35093.0,37.31,-7.96,-1.614,Maintain
T014003,2025-03-15,2025-03,P097,C03864,Home & Kitchen,Value,Online,Returning,807.0,1411.56,1584.98,3.5,91,128451.96,55014.96,42.83,-10.94,-0.493,Increase
T014004,2025-04-18,2025-04,P015,C00027,Home & Kitchen,Value,Marketplace,Loyal,2761.39,4446.12,4918.14,10.1,245,1089299.4,412758.85,37.89,-9.6,-2.261,Maintain
T014005,2025-06-01,2025-06,P090,C01036,Beauty,Core,Mobile App,Loyal,2401.9,3739.22,4078.89,9.4,322,1204028.84,430617.04,35.76,-8.33,-1.275,Increase
T014006,2025-07-04,2025-07,P114,C04366,Beauty,Core,Marketplace,Loyal,2783.18,4212.71,5190.75,9.3,300,1263813.0,428859.0,33.93,-18.84,-2.312,Maintain
T014007,2025-12-01,2025-12,P036,C02464,Electronics,Core,Online,New,3107.02,3329.41,3772.14,19.5,198,659223.18,44033.22,6.68,-11.74,-1.623,Maintain
T014008,2025-03-23,2025-03,P098,C00122,Electronics,Core,Marketplace,New,775.95,1197.01,1375.94,9.8,57,68229.57,24000.42,35.18,-13.0,-1.614,Maintain
T014009,2025-04-04,2025-04,P043,C04017,Sports,Value,Marketplace,Returning,1228.41,1607.47,1418.31,8.8,94,151102.18,35631.64,23.58,13.34,-0.92,Maintain
T014010,2025-05-19,2025-05,P026,C01538,Electronics,Value,Mobile App,Returning,1384.65,2418.66,2603.67,5.5,81,195911.46,83754.81,42.75,-7.11,-0.479,Increase
T014011,2025-11-09,2025-11,P088,C03219,Beauty,Core,Marketplace,New,3130.05,3542.31,4450.59,11.8,104,368400.24,42875.04,11.64,-20.41,-1.285,Maintain
T014012,2025-12-19,2025-12,P020,C02869,Sports,Core,Mobile App,Returning,601.6,845.69,870.59,11.1,221,186897.49,53943.89,28.86,-2.86,-1.031,Maintain
T014013,2025-06-15,2025-06,P058,C01652,Beauty,Premium,Mobile App,Loyal,4467.6,5705.01,5903.12,5.2,263,1500417.63,325438.83,21.69,-3.36,-0.93,Maintain
T014014,2025-09-10,2025-09,P113,C01667,Home & Kitchen,Core,Mobile App,Returning,4356.49,5240.53,7240.51,14.6,308,1614083.24,272284.32,16.87,-27.62,-2.344,Maintain
T014015,2025-12-01,2025-12,P019,C02476,Fashion,Value,Marketplace,New,3576.62,5366.32,4992.3,6.6,123,660057.36,220133.1,33.35,7.49,-1.776,Decrease
T014016,2025-11-06,2025-11,P019,C01716,Fashion,Value,Mobile App,Price Sensitive,3576.62,4939.63,4860.79,12.1,104,513721.52,141753.04,27.59,1.62,-1.776,Maintain
T014017,2025-09-06,2025-09,P114,C00784,Beauty,Core,Mobile App,New,2783.18,4461.1,5283.54,0.0,204,910064.4,342295.68,37.61,-15.57,-2.312,Maintain
T014018,2025-07-17,2025-07,P094,C03253,Home & Kitchen,Premium,Mobile App,Returning,3667.53,5595.01,6663.41,14.4,156,872821.56,300686.88,34.45,-16.03,-2.228,Maintain
T014019,2025-12-26,2025-12,P056,C03035,Sports,Premium,Marketplace,New,440.87,622.72,618.19,3.0,135,84067.2,24549.75,29.2,0.73,-2.082,Maintain
T014020,2025-03-29,2025-03,P049,C02710,Sports,Core,Online,Returning,1597.84,2629.93,3065.56,12.7,73,191984.89,75342.57,39.24,-14.21,-2.371,Maintain
T014021,2025-05-13,2025-05,P116,C03338,Fashion,Core,Mobile App,Loyal,3668.53,4427.44,4981.27,17.0,130,575567.2,98658.3,17.14,-11.12,-1.945,Maintain
T014022,2025-09-18,2025-09,P087,C02333,Sports,Premium,Mobile App,New,810.24,1302.45,1466.55,10.9,117,152386.65,57588.57,37.79,-11.19,-0.493,Increase
T014023,2025-01-08,2025-01,P109,C04178,Electronics,Core,Marketplace,New,2944.39,3446.9,4158.87,16.1,184,634229.6,92461.84,14.58,-17.12,-2.281,Maintain
T014024,2025-07-02,2025-07,P012,C03989,Fashion,Premium,Online,New,4181.76,7087.46,7485.29,0.5,50,354373.0,145285.0,41.0,-5.31,-2.018,Maintain
T014025,2025-11-08,2025-11,P064,C04416,Sports,Core,Mobile App,New,1592.7,3085.13,2872.38,7.4,133,410322.29,198493.19,48.37,7.41,-2.489,Decrease
T014026,2025-03-06,2025-03,P088,C00487,Beauty,Core,Online,Returning,3130.05,4035.67,4513.95,3.5,79,318817.93,71543.98,22.44,-10.6,-1.285,Maintain
T014027,2025-10-21,2025-10,P005,C00459,Electronics,Core,Mobile App,New,426.86,534.1,575.46,3.4,77,41125.7,8257.48,20.08,-7.19,-1.186,Maintain
T014028,2025-05-31,2025-05,P062,C02114,Beauty,Value,Mobile App,Returning,4047.15,6424.08,7207.19,0.0,120,770889.6,285231.6,37.0,-10.87,-2.522,Maintain
T014029,2025-11-11,2025-11,P007,C03117,Sports,Core,Mobile App,Price Sensitive,1651.91,2360.44,2985.34,8.6,325,767143.0,230272.25,30.02,-20.93,-0.935,Increase
T014030,2025-08-20,2025-08,P109,C01076,Electronics,Core,Mobile App,Returning,2944.39,3410.22,4319.24,14.6,273,930990.06,127171.59,13.66,-21.05,-2.281,Maintain
T014031,2025-02-27,2025-02,P082,C00519,Home & Kitchen,Core,Online,New,4380.26,5136.28,5839.55,16.9,263,1350841.64,198833.26,14.72,-12.04,-2.266,Maintain
T014032,2025-09-26,2025-09,P023,C00166,Fashion,Core,Mobile App,Returning,4235.76,8247.15,9136.99,0.6,43,354627.45,172489.77,48.64,-9.74,-0.922,Increase
T014033,2025-01-21,2025-01,P063,C02497,Beauty,Core,Marketplace,New,2455.15,4719.77,4184.38,4.6,55,259587.35,124554.1,47.98,12.79,-2.588,Decrease
T014034,2025-03-30,2025-03,P014,C04406,Fashion,Value,Mobile App,New,1724.2,2515.09,2619.55,2.8,83,208752.47,65643.87,31.45,-3.99,-1.924,Maintain
T014035,2025-11-21,2025-11,P097,C02091,Home & Kitchen,Value,Online,Returning,807.0,1430.81,1739.43,2.3,91,130203.71,56766.71,43.6,-17.74,-0.493,Increase
T014036,2025-11-16,2025-11,P024,C03304,Fashion,Value,Mobile App,Returning,2679.84,4235.28,4205.15,5.9,59,249881.52,91770.96,36.73,0.72,-1.569,Maintain
T014037,2025-01-17,2025-01,P073,C00233,Fashion,Value,Mobile App,New,771.72,924.29,1127.14,8.1,255,235693.95,38905.35,16.51,-18.0,-1.099,Maintain
T014038,2025-05-19,2025-05,P010,C00973,Home & Kitchen,Core,Mobile App,Returning,2747.49,4417.65,4580.89,6.0,66,291564.9,110230.56,37.81,-3.56,-0.669,Maintain
T014039,2025-02-04,2025-02,P019,C03062,Fashion,Value,Mobile App,Returning,3576.62,5337.6,4945.92,0.0,79,421670.4,139117.42,32.99,7.92,-1.776,Decrease
T014040,2025-04-09,2025-04,P118,C01811,Sports,Core,Marketplace,Returning,3585.24,5412.22,6012.21,14.8,230,1244810.6,420205.4,33.76,-9.98,-1.286,Increase
T014041,2025-12-20,2025-12,P047,C00120,Home & Kitchen,Value,Marketplace,New,3776.61,6919.03,6662.39,9.2,78,539684.34,245108.76,45.42,3.85,-1.99,Maintain
T014042,2025-03-13,2025-03,P015,C01018,Home & Kitchen,Value,Online,Price Sensitive,2761.39,4573.41,5091.95,10.8,175,800346.75,317103.5,39.62,-10.18,-2.261,Maintain
T014043,2025-08-23,2025-08,P084,C03570,Electronics,Core,Mobile App,Loyal,861.56,1261.55,1509.18,11.2,132,166524.6,52798.68,31.71,-16.41,-2.185,Maintain
T014044,2025-10-21,2025-10,P025,C03082,Sports,Premium,Mobile App,Loyal,2262.33,3166.56,4049.92,12.3,425,1345788.0,384297.75,28.56,-21.81,-1.791,Maintain
T014045,2025-11-18,2025-11,P071,C03643,Electronics,Core,Marketplace,Returning,4231.46,6310.02,6732.82,9.1,141,889712.82,293076.96,32.94,-6.28,-0.605,Increase
T014046,2025-05-10,2025-05,P098,C01578,Electronics,Core,Online,Returning,775.95,1294.44,1416.7,2.2,59,76371.96,30590.91,40.06,-8.63,-1.614,Maintain
T014047,2025-09-12,2025-09,P083,C04180,Fashion,Core,Online,Loyal,2378.15,3946.86,4039.18,18.6,93,367057.98,145890.03,39.75,-2.29,-1.021,Maintain
T014048,2025-06-26,2025-06,P030,C04140,Sports,Value,Mobile App,Returning,341.85,402.79,509.36,12.5,64,25778.56,3900.16,15.13,-20.92,-0.771,Maintain
T014049,2025-02-09,2025-02,P029,C01654,Electronics,Value,Online,Price Sensitive,2115.37,3491.02,3517.09,1.7,115,401467.3,158199.75,39.41,-0.74,-2.345,Maintain
T014050,2025-03-23,2025-03,P027,C00934,Beauty,Core,Online,Loyal,1659.17,2379.48,2660.99,1.8,191,454480.68,137579.21,30.27,-10.58,-1.057,Increase
T014051,2025-10-01,2025-10,P076,C04329,Home & Kitchen,Core,Marketplace,Returning,1011.89,1083.51,1428.76,21.9,526,569926.26,37672.12,6.61,-24.16,-2.166,Maintain
T014052,2025-09-08,2025-09,P081,C01575,Sports,Premium,Online,Returning,3553.97,4572.38,4491.17,6.9,187,855035.06,190442.67,22.27,1.81,-0.77,Maintain
T014053,2025-07-10,2025-07,P063,C02233,Beauty,Core,Online,New,2455.15,4320.73,4453.57,3.3,104,449355.92,194020.32,43.18,-2.98,-2.588,Maintain
T014054,2025-10-13,2025-10,P048,C04194,Home & Kitchen,Core,Online,Returning,3685.07,6593.27,7383.72,4.3,40,263730.8,116328.0,44.11,-10.71,-0.801,Increase
T014055,2025-09-10,2025-09,P008,C01211,Sports,Core,Online,Loyal,864.23,1024.14,1122.0,11.2,319,326700.66,51011.29,15.61,-8.72,-1.157,Maintain
T014056,2025-05-04,2025-05,P101,C03982,Fashion,Value,Online,Returning,1529.03,2405.99,2201.86,4.7,128,307966.72,112250.88,36.45,9.27,-1.369,Maintain
T014057,2025-04-18,2025-04,P080,C00724,Sports,Premium,Online,Returning,1568.88,2245.8,2472.14,8.9,187,419964.6,126584.04,30.14,-9.16,-1.245,Increase
T014058,2025-12-11,2025-12,P077,C01320,Home & Kitchen,Core,Online,Returning,2797.38,2903.31,4618.72,24.2,575,1669403.25,60909.75,3.65,-37.14,-2.331,Maintain
T014059,2025-12-21,2025-12,P013,C01748,Sports,Core,Mobile App,Loyal,2719.51,5139.67,5340.97,0.0,60,308380.2,145209.6,47.09,-3.77,-1.817,Maintain
T014060,2025-01-12,2025-01,P035,C02174,Beauty,Core,Online,Returning,711.45,912.63,959.01,5.2,338,308468.94,67998.84,22.04,-4.84,-2.574,Maintain
T014061,2025-10-16,2025-10,P037,C01095,Electronics,Core,Mobile App,Returning,1445.24,1930.16,2185.53,8.4,174,335847.84,84376.08,25.12,-11.68,-0.825,Increase
T014062,2025-02-18,2025-02,P072,C03977,Home & Kitchen,Core,Marketplace,Loyal,1274.12,1863.4,1824.31,0.0,86,160252.4,50678.08,31.62,2.14,-0.94,Maintain
T014063,2025-11-11,2025-11,P095,C02992,Home & Kitchen,Value,Marketplace,Loyal,3290.48,5509.42,7071.4,11.6,390,2148673.8,865386.6,40.28,-22.09,-2.403,Maintain
T014064,2025-08-03,2025-08,P104,C03018,Fashion,Core,Online,Loyal,4311.4,6357.19,7300.69,14.3,195,1239652.05,398929.05,32.18,-12.92,-1.952,Maintain
T014065,2025-09-09,2025-09,P063,C03293,Beauty,Core,Online,Loyal,2455.15,4776.53,4281.75,0.0,63,300921.39,146246.94,48.6,11.56,-2.588,Decrease
T014066,2025-09-14,2025-09,P044,C02868,Home & Kitchen,Value,Mobile App,Loyal,409.0,609.92,650.78,7.4,98,59772.16,19690.16,32.94,-6.28,-2.362,Maintain
T014067,2025-08-09,2025-08,P049,C02897,Sports,Core,Online,Price Sensitive,1597.84,2740.25,3080.97,9.3,66,180856.5,75399.06,41.69,-11.06,-2.371,Maintain
T014068,2025-04-02,2025-04,P089,C02973,Electronics,Core,Mobile App,Loyal,767.79,1004.1,1264.82,12.0,96,96393.6,22685.76,23.53,-20.61,-2.483,Maintain
T014069,2025-10-22,2025-10,P039,C03243,Electronics,Premium,Mobile App,Returning,3339.73,3051.71,4228.52,26.7,200,610342.0,-57604.0,-9.44,-27.83,-1.614,Maintain
T014070,2025-07-22,2025-07,P050,C04145,Electronics,Value,Online,Price Sensitive,4299.82,5918.81,5564.87,2.8,106,627393.86,171612.94,27.35,6.36,-0.452,Maintain
T014071,2025-07-18,2025-07,P095,C00885,Home & Kitchen,Value,Online,Price Sensitive,3290.48,5321.06,6521.95,11.8,297,1580354.82,603082.26,38.16,-18.41,-2.403,Maintain
T014072,2025-04-27,2025-04,P066,C02328,Beauty,Core,Marketplace,Returning,3062.06,4659.35,5013.29,7.1,65,302857.75,103823.85,34.28,-7.06,-0.877,Increase
T014073,2025-01-04,2025-01,P057,C00830,Home & Kitchen,Premium,Mobile App,Loyal,2099.16,3114.53,3903.56,5.9,238,741258.14,241658.06,32.6,-20.21,-2.293,Maintain
T014074,2025-07-22,2025-07,P089,C00819,Electronics,Core,Mobile App,Price Sensitive,767.79,982.32,1198.53,8.1,78,76620.96,16733.34,21.84,-18.04,-2.483,Maintain
T014075,2025-05-06,2025-05,P035,C04275,Beauty,Core,Mobile App,New,711.45,968.79,898.78,10.9,298,288699.42,76687.32,26.56,7.79,-2.574,Decrease
T014076,2025-08-29,2025-08,P008,C02128,Sports,Core,Online,Returning,864.23,1114.74,1061.01,8.1,253,282029.22,63379.03,22.47,5.06,-1.157,Maintain
T014077,2025-05-14,2025-05,P095,C03169,Home & Kitchen,Value,Online,Returning,3290.48,5832.17,6889.98,9.9,282,1644671.94,716756.58,43.58,-15.35,-2.403,Maintain
T014078,2025-12-22,2025-12,P055,C03280,Sports,Premium,Mobile App,Loyal,949.58,1068.04,1328.18,7.4,253,270214.12,29970.38,11.09,-19.59,-2.538,Maintain
T014079,2025-09-06,2025-09,P040,C00143,Sports,Premium,Online,Price Sensitive,3516.75,6783.85,7160.17,1.4,74,502004.9,241765.4,48.16,-5.26,-1.649,Maintain
T014080,2025-06-16,2025-06,P012,C02215,Fashion,Premium,Mobile App,Returning,4181.76,6458.82,6977.5,13.8,70,452117.4,159394.2,35.26,-7.43,-2.018,Maintain
T014081,2025-09-16,2025-09,P112,C00812,Electronics,Value,Online,Loyal,2031.24,2795.59,3273.23,15.2,307,858246.13,234655.45,27.34,-14.59,-1.581,Maintain
T014082,2025-08-25,2025-08,P088,C01410,Beauty,Core,Marketplace,Loyal,3130.05,3236.37,4752.68,14.9,109,352764.33,11588.88,3.29,-31.9,-1.285,Maintain
T014083,2025-08-15,2025-08,P033,C00848,Home & Kitchen,Value,Mobile App,Loyal,846.06,951.49,974.65,12.7,188,178880.12,19820.84,11.08,-2.38,-1.335,Maintain
T014084,2025-07-30,2025-07,P073,C02999,Fashion,Value,Online,Returning,771.72,1083.88,1109.63,2.6,196,212440.48,61183.36,28.8,-2.32,-1.099,Maintain
T014085,2025-12-07,2025-12,P056,C00595,Sports,Premium,Mobile App,Returning,440.87,596.9,580.29,1.3,210,125349.0,32766.3,26.14,2.86,-2.082,Maintain
T014086,2025-04-26,2025-04,P040,C02027,Sports,Premium,Mobile App,Returning,3516.75,5098.9,6632.36,14.4,245,1249230.5,387626.75,31.03,-23.12,-1.649,Maintain
T014087,2025-06-07,2025-06,P038,C01376,Beauty,Core,Mobile App,New,3052.55,5347.97,5699.36,0.0,156,834283.32,358085.52,42.92,-6.17,-1.965,Maintain
T014088,2025-04-03,2025-04,P010,C04333,Home & Kitchen,Core,Online,Returning,2747.49,4262.99,4551.95,3.2,51,217412.49,77290.5,35.55,-6.35,-0.669,Increase
T014089,2025-07-27,2025-07,P117,C03547,Sports,Core,Mobile App,New,2236.37,2976.87,4010.96,23.0,495,1473550.65,366547.5,24.88,-25.78,-1.68,Maintain
T014090,2025-12-27,2025-12,P112,C01585,Electronics,Value,Mobile App,Loyal,2031.24,2662.94,3310.6,11.6,485,1291525.9,306374.5,23.72,-19.56,-1.581,Maintain
T014091,2025-08-11,2025-08,P105,C01321,Sports,Core,Online,Price Sensitive,1467.4,2675.11,2892.51,9.1,62,165856.82,74878.02,45.15,-7.52,-1.357,Maintain
T014092,2025-03-17,2025-03,P038,C03229,Beauty,Core,Mobile App,New,3052.55,5667.0,5843.09,0.0,113,640371.0,295432.85,46.13,-3.01,-1.965,Maintain
T014093,2025-12-03,2025-12,P120,C02843,Sports,Core,Online,Loyal,713.86,1135.67,1341.44,3.3,417,473574.39,175894.77,37.14,-15.34,-1.715,Maintain
T014094,2025-10-16,2025-10,P034,C02498,Home & Kitchen,Core,Marketplace,New,2604.65,3211.39,3787.75,13.9,90,289025.1,54606.6,18.89,-15.22,-1.125,Maintain
T014095,2025-06-10,2025-06,P099,C00325,Electronics,Value,Marketplace,Returning,4192.14,7602.59,8429.56,0.0,199,1512915.41,678679.55,44.86,-9.81,-0.914,Increase
T014096,2025-02-23,2025-02,P013,C00350,Sports,Core,Online,New,2719.51,4311.59,5339.31,10.8,48,206956.32,76419.84,36.93,-19.25,-1.817,Maintain
T014097,2025-05-27,2025-05,P038,C02864,Beauty,Core,Online,Returning,3052.55,5267.27,6354.81,0.0,136,716348.72,301201.92,42.05,-17.11,-1.965,Maintain
T014098,2025-10-21,2025-10,P070,C02114,Home & Kitchen,Value,Online,Price Sensitive,1365.46,1993.76,2048.42,3.6,152,303051.52,95501.6,31.51,-2.67,-0.878,Maintain
T014099,2025-07-30,2025-07,P117,C03734,Sports,Core,Marketplace,Returning,2236.37,3992.52,4212.58,0.0,266,1062010.32,467135.9,43.99,-5.22,-1.68,Maintain
T014100,2025-03-09,2025-03,P032,C00132,Fashion,Value,Online,New,4058.68,6706.09,8563.72,8.7,275,1844174.75,728037.75,39.48,-21.69,-2.338,Maintain
T014101,2025-02-27,2025-02,P052,C00838,Electronics,Value,Mobile App,New,2438.99,4666.48,4509.36,0.0,110,513312.8,245023.9,47.73,3.48,-1.202,Maintain
